#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
575,0.004221,325455.946906,0.000000,303251.128623,303156.862540,-228515.715811,306203.800780
576,0.004251,325390.514097,0.000000,303251.128623,303156.862540,13774.182545,306203.800780
577,0.004261,325368.525659,327308.349637,303251.128623,303156.862540,-61572.374651,306203.800780
578,0.004385,325095.834351,327307.955909,303251.128623,303156.862540,113613.916630,306203.800780
579,0.004412,325037.988504,0.000000,303251.128623,303156.862540,-247225.405346,306203.800780
580,0.004414,325033.771220,327307.866417,303251.128623,303156.862540,79537.498278,306203.800780
581,0.004457,324939.767491,327307.730951,303251.128623,303156.862540,-248013.626849,306203.800780
582,0.004572,324686.926532,0.000000,303251.128623,303156.862540,-131908.021760,306203.800780
583,0.004576,324677.746871,0.000000,303251.128623,303156.862540,77181.011731,306203.800780
584,0.004591,324645.236168,0.000000,303251.128623,303156.862540,80177.218104,306203.800780
585,0.004625,324570.866616,0.000000,303251.128623,303156.862540,-56897.503099,306203.800780
586,0.004645,324525.526912,327307.135197,303251.128623,303156.862540,308759.748951,306203.800780
587,0.004697,324411.679251,0.000000,303251.128623,303156.862540,51307.877477,306203.800780
588,0.004764,324265.084083,327306.761624,303251.128623,303156.862540,72929.980088,306203.800780
589,0.004764,324263.664104,0.000000,303251.128623,303156.862540,-153706.589097,306203.800780
590,0.004795,324196.946299,0.000000,303251.128623,303156.862540,24581.228927,306203.800780
591,0.004795,324196.837062,0.000000,303251.128623,303156.862540,17211.843368,306203.800780
592,0.004800,324185.551604,0.000000,303251.128623,303156.862540,121988.546744,306203.800780
593,0.004810,324162.709460,0.000000,303251.128623,303156.862540,199579.588996,306203.800780
594,0.004835,324109.067632,0.000000,303251.128623,303156.862540,29897.689366,306203.800780
595,0.004893,323979.212373,0.000000,303251.128623,303156.862540,-122954.281871,306203.800780
596,0.004924,323910.908231,0.000000,303251.128623,303156.862540,111135.897898,306203.800780
597,0.004933,323891.962112,0.000000,303251.128623,303156.862540,20979.920059,306203.800780
598,0.004954,323844.391037,0.000000,303251.128623,303156.862540,-199009.010764,306203.800780
599,0.005016,323709.332176,0.000000,303251.128623,303156.862540,-137622.223770,306203.800780
600,0.005091,323541.799291,0.000000,303251.128623,303156.862540,-274521.227260,306203.800780
601,0.005096,323530.811473,327305.712500,303251.128623,303156.862540,164813.306275,306203.800780
602,0.005159,323390.546637,0.000000,303251.128623,303156.862540,64340.348705,306203.800780
603,0.005191,323321.450897,0.000000,303251.128623,303156.862540,67904.262004,306203.800780
604,0.005219,323259.439122,0.000000,303251.128623,303156.862540,121969.669783,306203.800780
605,0.005238,323217.072103,0.000000,303251.128623,303156.862540,141880.811966,306203.800780
606,0.005262,323162.746469,327305.188872,303251.128623,303156.862540,24906.312132,306203.800780
607,0.005302,323073.645095,0.000000,303251.128623,303156.862540,80507.101185,306203.800780
608,0.005314,323046.641620,0.000000,303251.128623,303156.862540,-65397.570937,306203.800780
609,0.005359,322947.355926,0.000000,303251.128623,303156.862540,-86161.583549,306203.800780
610,0.005500,322634.113675,0.000000,303251.128623,303156.862540,-289546.504912,306203.800780
611,0.005507,322617.011124,0.000000,303251.128623,303156.862540,13459.401432,306203.800780
612,0.005520,322587.997787,0.000000,303251.128623,303156.862540,-185023.740323,306203.800780
613,0.005523,322581.945444,0.000000,303251.128623,303156.862540,-52019.113919,306203.800780
614,0.005564,322489.615829,0.000000,303251.128623,303156.862540,21110.971689,306203.800780
615,0.005635,322332.469071,0.000000,303251.128623,303156.862540,61023.752251,306203.800780
616,0.005639,322323.219910,0.000000,303251.128623,303156.862540,-261543.178233,306203.800780
617,0.005645,322309.830369,0.000000,303251.128623,303156.862540,-81363.687588,306203.800780
