#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
960,1.391786,0.015828,0.021783,2959085.573465,0.000000,1783984.252988,1852540.738136,40691.708702,2093807.545081
961,1.393950,-0.009994,0.006674,3026176.914499,0.000000,1783984.252988,1852540.738136,-1806188.368765,2093807.545081
962,1.395072,0.010229,0.014978,2945721.971729,0.000000,1783984.252988,1852540.738136,-406289.727398,2093807.545081
963,1.396407,-0.003008,0.016969,2992277.677593,0.000000,1783984.252988,1852540.738136,1367154.592509,2093807.545081
964,1.402086,-0.002632,0.009793,2989246.514405,0.000000,1783984.252988,1852540.738136,-1398512.937041,2093807.545081
965,1.402841,0.000129,0.025743,2997931.393047,0.000000,1783984.252988,1852540.738136,148563.817659,2093807.545081
966,1.408820,0.014580,0.019450,2985579.530922,0.000000,1783984.252988,1852540.738136,735836.235882,2093807.545081
967,1.410099,0.022275,0.042720,3039757.933305,0.000000,1783984.252988,1852540.738136,2905262.381064,2093807.545081
968,1.413276,0.000252,0.005198,2985824.234970,0.000000,1783984.252988,1852540.738136,904302.931745,2093807.545081
969,1.422845,0.006961,0.028465,3019386.074023,2595606.690148,1783984.252988,1852540.738136,164255.219832,2093807.545081
970,1.428533,0.009308,0.024673,3025202.423850,0.000000,1783984.252988,1852540.738136,2019465.001499,2093807.545081
971,1.429130,0.010486,0.027169,3028988.475010,0.000000,1783984.252988,1852540.738136,1329303.437278,2093807.545081
972,1.430535,-0.003067,-0.012212,2990817.555404,0.000000,1783984.252988,1852540.738136,1808649.549765,2093807.545081
973,1.431205,0.000313,0.003408,3016926.030639,0.000000,1783984.252988,1852540.738136,-434104.610515,2093807.545081
974,1.436501,0.003793,0.025882,3050681.331408,0.000000,1783984.252988,1852540.738136,-1172188.101036,2093807.545081
975,1.443789,-0.000004,-0.002743,3027732.990801,0.000000,1783984.252988,1852540.738136,-2507303.583083,2093807.545081
976,1.450053,-0.013724,-0.010926,3131841.569611,0.000000,1783984.252988,1852540.738136,-540443.615209,2093807.545081
977,1.458323,0.011678,-0.000521,3035669.162983,0.000000,1783984.252988,1852540.738136,1938563.659995,2093807.545081
978,1.459857,-0.001392,0.014993,3104811.569811,0.000000,1783984.252988,1852540.738136,-739825.411450,2093807.545081
979,1.463009,-0.000971,0.005706,3091458.448148,0.000000,1783984.252988,1852540.738136,-1018782.416177,2093807.545081
980,1.477033,-0.008436,0.009696,3179889.369950,0.000000,1783984.252988,1852540.738136,-3235846.154363,2093807.545081
981,1.477546,0.000888,0.025548,3141332.052685,0.000000,1783984.252988,1852540.738136,1800853.461862,2093807.545081
982,1.496961,-0.000891,0.012990,3171434.021915,0.000000,1783984.252988,1852540.738136,1639499.125016,2093807.545081
983,1.514749,-0.001419,-0.003821,3172149.651141,0.000000,1783984.252988,1852540.738136,-514162.073970,2093807.545081
984,1.531635,-0.005105,-0.021788,3171663.839259,0.000000,1783984.252988,1852540.738136,1615333.491867,2093807.545081
985,1.537408,0.007037,0.024354,3238805.827464,0.000000,1783984.252988,1852540.738136,-1055187.408626,2093807.545081
986,1.540587,-0.011362,-0.010664,3282689.753702,0.000000,1783984.252988,1852540.738136,-391940.741007,2093807.545081
987,1.549540,0.015045,0.011844,3245203.264089,0.000000,1783984.252988,1852540.738136,1449141.614667,2093807.545081
988,1.556394,0.009806,-0.010031,3198740.554661,0.000000,1783984.252988,1852540.738136,-2496048.972431,2093807.545081
989,1.566972,-0.000859,0.019319,3316343.502353,0.000000,1783984.252988,1852540.738136,-686236.064929,2093807.545081
990,1.586541,0.014681,0.008083,3307555.968305,0.000000,1783984.252988,1852540.738136,-2221949.939375,2093807.545081
991,1.600861,-0.000018,-0.025837,3258446.810764,0.000000,1783984.252988,1852540.738136,197924.566244,2093807.545081
992,1.634436,-0.019587,0.003891,3590273.591613,0.000000,1783984.252988,1852540.738136,-1681880.241881,2093807.545081
993,1.646713,0.000609,0.012437,3452144.019575,0.000000,1783984.252988,1852540.738136,-1950078.574776,2093807.545081
994,1.675465,-0.020909,-0.005631,3663893.248383,0.000000,1783984.252988,1852540.738136,-533888.115724,2093807.545081
995,1.685566,-0.000180,0.006312,3518741.407681,0.000000,1783984.252988,1852540.738136,-661652.856919,2093807.545081
996,1.737594,0.000058,0.017164,3634585.210275,0.000000,1783984.252988,1852540.738136,-1405599.572788,2093807.545081
997,1.784438,-0.014905,0.010907,3827368.192735,0.000000,1783984.252988,1852540.738136,2260628.848152,2093807.545081
998,1.852407,0.005675,0.020097,3834004.758665,0.000000,1783984.252988,1852540.738136,-145713.355687,2093807.545081
999,2.131420,0.001393,-0.007637,4312323.218761,0.000000,1783984.252988,1852540.738136,-708083.190779,2093807.545081
