#Sample,Regressor_0_USD,Regressor_1_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
871,1.176499,0.029434,855269.768507,0.000000,662296.120525,686680.771158,183069.622537,705674.475361
872,1.178307,0.011055,936318.842296,0.000000,662296.120525,686680.771158,-415163.772066,705674.475361
873,1.178363,-0.012547,1061635.604205,0.000000,662296.120525,686680.771158,616399.002829,705674.475361
874,1.179654,-0.001563,1001750.637719,0.000000,662296.120525,686680.771158,-1089108.448955,705674.475361
875,1.179816,-0.012234,1061145.598458,0.000000,662296.120525,686680.771158,708293.071650,705674.475361
876,1.181257,0.031981,849457.003123,0.000000,662296.120525,686680.771158,411540.435309,705674.475361
877,1.181720,-0.010345,1052078.860525,0.000000,662296.120525,686680.771158,80672.046398,705674.475361
878,1.182150,0.046065,805175.972701,0.000000,662296.120525,686680.771158,-433631.628746,705674.475361
879,1.183899,0.016472,915628.771504,0.000000,662296.120525,686680.771158,-611854.831380,705674.475361
880,1.184047,0.015989,917963.210887,0.000000,662296.120525,686680.771158,-9966.553662,705674.475361
881,1.186133,0.015098,923820.980884,0.000000,662296.120525,686680.771158,-99267.350198,705674.475361
882,1.186450,0.032614,851140.474704,0.000000,662296.120525,686680.771158,626252.230472,705674.475361
883,1.187118,-0.007130,1038822.452738,0.000000,662296.120525,686680.771158,73533.649233,705674.475361
884,1.188758,0.030000,862697.906711,0.000000,662296.120525,686680.771158,-537206.059802,705674.475361
885,1.188861,0.010313,948898.307479,0.000000,662296.120525,686680.771158,15508.227830,705674.475361
886,1.190031,0.037918,835370.412541,0.000000,662296.120525,686680.771158,-35765.062250,705674.475361
887,1.192850,-0.008674,1052601.452627,0.000000,662296.120525,686680.771158,63522.564573,705674.475361
888,1.193997,0.001225,999530.316652,0.000000,662296.120525,686680.771158,289012.226322,705674.475361
889,1.194210,0.010029,954853.538209,829345.197085,662296.120525,686680.771158,-526480.032893,705674.475361
890,1.194253,0.031827,860067.891312,0.000000,662296.120525,686680.771158,-114799.334162,705674.475361
891,1.196163,-0.002482,1021281.024266,0.000000,662296.120525,686680.771158,180756.221057,705674.475361
892,1.196190,0.005843,977483.073988,0.000000,662296.120525,686680.771158,-100386.752362,705674.475361
893,1.200023,-0.014096,1090150.134542,0.000000,662296.120525,686680.771158,281955.955047,705674.475361
894,1.201322,0.034226,856691.846099,0.000000,662296.120525,686680.771158,-352114.472864,705674.475361
895,1.201668,0.022448,903754.469964,0.000000,662296.120525,686680.771158,-304939.729273,705674.475361
896,1.202760,-0.020291,1129310.345936,0.000000,662296.120525,686680.771158,592175.635495,705674.475361
897,1.204753,0.016680,932065.885296,0.000000,662296.120525,686680.771158,114288.859198,705674.475361
898,1.206635,0.023992,901178.593808,0.000000,662296.120525,686680.771158,236411.870486,705674.475361
899,1.207474,0.035394,857183.455368,0.000000,662296.120525,686680.771158,-3523.491352,705674.475361
900,1.209656,0.027217,890187.133000,0.000000,662296.120525,686680.771158,1088481.856277,705674.475361
901,1.212212,0.028695,886246.303343,0.000000,662296.120525,686680.771158,628016.661864,705674.475361
902,1.212416,0.020494,921109.603923,0.000000,662296.120525,686680.771158,165426.393845,705674.475361
903,1.214570,0.023722,908759.291114,0.000000,662296.120525,686680.771158,274786.769643,705674.475361
904,1.216555,0.008711,980518.234715,0.000000,662296.120525,686680.771158,-180878.249002,705674.475361
905,1.217246,-0.006962,1064753.799957,0.000000,662296.120525,686680.771158,309508.559719,705674.475361
906,1.217358,0.022157,917818.033767,0.000000,662296.120525,686680.771158,339312.392544,705674.475361
907,1.217623,0.027337,896048.517495,0.000000,662296.120525,686680.771158,189139.705620,705674.475361
908,1.218445,0.002031,1016654.689168,0.000000,662296.120525,686680.771158,-950159.495501,705674.475361
909,1.218900,0.038455,855084.548865,0.000000,662296.120525,686680.771158,82503.464720,705674.475361
910,1.221444,-0.021656,1154595.576721,0.000000,662296.120525,686680.771158,-432601.927401,705674.475361
911,1.226591,0.003993,1013416.862039,0.000000,662296.120525,686680.771158,-344046.475947,705674.475361
912,1.232259,0.010991,982564.974907,0.000000,662296.120525,686680.771158,-159069.542900,705674.475361
913,1.233019,0.013384,971453.612265,846430.616742,662296.120525,686680.771158,-147902.806836,705674.475361
914,1.234955,-0.020077,1157335.315723,0.000000,662296.120525,686680.771158,488307.767666,705674.475361
915,1.234965,0.004697,1017004.303545,0.000000,662296.120525,686680.771158,-89007.652204,705674.475361
916,1.236145,0.011319,984250.745852,0.000000,662296.120525,686680.771158,-296673.457368,705674.475361
917,1.240110,0.031929,895373.771835,0.000000,662296.120525,686680.771158,29984.058090,705674.475361
918,1.240615,0.010077,994271.184848,0.000000,662296.120525,686680.771158,95981.266375,705674.475361
919,1.240717,0.021878,938180.461225,0.000000,662296.120525,686680.771158,570107.437276,705674.475361
920,1.241837,0.002265,1035850.858810,0.000000,662296.120525,686680.771158,-191120.678376,705674.475361
921,1.242147,-0.001560,1056823.254428,0.000000,662296.120525,686680.771158,-568357.629098,705674.475361
922,1.244289,0.034630,888196.579150,0.000000,662296.120525,686680.771158,-307715.112077,705674.475361
923,1.245141,0.019802,951241.928425,0.000000,662296.120525,686680.771158,158677.572848,705674.475361
924,1.249237,-0.002846,1070169.867010,0.000000,662296.120525,686680.771158,336010.929978,705674.475361
925,1.250426,0.036018,887692.727883,0.000000,662296.120525,686680.771158,84192.881719,705674.475361
926,1.250989,0.034914,892286.695055,854394.807796,662296.120525,686680.771158,226430.350168,705674.475361
927,1.251467,0.005502,1027101.150509,0.000000,662296.120525,686680.771158,-845428.390447,705674.475361
928,1.252885,0.016406,973623.622781,0.000000,662296.120525,686680.771158,-387988.562575,705674.475361
929,1.260294,-0.014921,1149403.903736,0.000000,662296.120525,686680.771158,1065552.698381,705674.475361
930,1.261662,0.003198,1048164.424442,859142.878096,662296.120525,686680.771158,276192.627971,705674.475361
931,1.267022,-0.003382,1088871.944345,0.000000,662296.120525,686680.771158,-477414.193885,705674.475361
932,1.271205,0.028321,934774.079908,0.000000,662296.120525,686680.771158,-603708.659867,705674.475361
933,1.273029,-0.014613,1159055.059709,0.000000,662296.120525,686680.771158,15308.145536,705674.475361
934,1.284370,-0.017288,1185303.662465,0.000000,662296.120525,686680.771158,7496.680791,705674.475361
935,1.284737,0.042904,888781.893445,0.000000,662296.120525,686680.771158,512696.951758,705674.475361
936,1.285163,0.001961,1075354.430762,0.000000,662296.120525,686680.771158,325785.771779,705674.475361
937,1.292494,0.027565,955149.983196,0.000000,662296.120525,686680.771158,229889.335883,705674.475361
938,1.295157,-0.002668,1109731.220005,0.000000,662296.120525,686680.771158,-690624.262616,705674.475361
939,1.300020,0.021677,987941.548553,0.000000,662296.120525,686680.771158,-317202.837864,705674.475361
940,1.301966,0.007466,1060456.983921,0.000000,662296.120525,686680.771158,-293039.993001,705674.475361
941,1.302527,0.028142,960719.905995,0.000000,662296.120525,686680.771158,-441997.081203,705674.475361
942,1.305436,0.004914,1077052.998216,0.000000,662296.120525,686680.771158,-95878.738219,705674.475361
943,1.311535,-0.011349,1174321.424278,0.000000,662296.120525,686680.771158,316260.134925,705674.475361
944,1.313169,0.014300,1034807.112143,0.000000,662296.120525,686680.771158,724533.359707,705674.475361
945,1.322236,0.002434,1105172.410647,0.000000,662296.120525,686680.771158,-297964.786542,705674.475361
946,1.325753,-0.006366,1157901.262712,0.000000,662296.120525,686680.771158,154527.856203,705674.475361
947,1.326131,0.003772,1101238.964937,0.000000,662296.120525,686680.771158,34436.449405,705674.475361
948,1.329215,-0.005527,1156130.705079,0.000000,662296.120525,686680.771158,-495844.812930,705674.475361
949,1.334501,0.023019,1010122.223882,0.000000,662296.120525,686680.771158,-64918.678425,705674.475361
950,1.344068,0.013794,1063609.990043,0.000000,662296.120525,686680.771158,-39989.970833,705674.475361
951,1.359074,0.009872,1096912.916407,0.000000,662296.120525,686680.771158,-529076.102858,705674.475361
952,1.372577,0.019324,1059734.842366,0.000000,662296.120525,686680.771158,140593.839811,705674.475361
953,1.373608,0.022780,1043626.549758,0.000000,662296.120525,686680.771158,147988.040378,705674.475361
954,1.382946,0.012376,1104135.673449,0.000000,662296.120525,686680.771158,-666008.655923,705674.475361
955,1.383752,0.017402,1078805.064761,0.000000,662296.120525,686680.771158,395285.090278,705674.475361
956,1.384037,0.043208,962397.497762,0.000000,662296.120525,686680.771158,-376343.052545,705674.475361
957,1.389311,0.011147,1116099.481437,0.000000,662296.120525,686680.771158,-172689.793195,705674.475361
958,1.389347,0.005261,1148062.319551,0.000000,662296.120525,686680.771158,50303.346401,705674.475361
959,1.390938,0.021834,1062652.496157,0.000000,662296.120525,686680.771158,408391.639870,705674.475361
960,1.391786,0.021783,1063610.505630,0.000000,662296.120525,686680.771158,231813.072737,705674.475361
961,1.393950,0.006674,1144281.962790,0.000000,662296.120525,686680.771158,-240702.065162,705674.475361
962,1.395072,0.014978,1100854.864860,0.000000,662296.120525,686680.771158,56664.063314,705674.475361
963,1.396407,0.016969,1091703.833955,0.000000,662296.120525,686680.771158,304194.692416,705674.475361
964,1.402086,0.009793,1134334.980667,0.000000,662296.120525,686680.771158,611190.946184,705674.475361
965,1.402841,0.025743,1053517.367818,0.000000,662296.120525,686680.771158,-339180.227879,705674.475361
966,1.408820,0.019450,1089523.020109,0.000000,662296.120525,686680.771158,-621342.248302,705674.475361
967,1.410099,0.042720,984286.908109,0.000000,662296.120525,686680.771158,-482702.668124,705674.475361
968,1.413276,0.005198,1169212.057609,0.000000,662296.120525,686680.771158,397915.637787,705674.475361
969,1.422845,0.028465,1056965.068514,933729.656943,662296.120525,686680.771158,728183.317045,705674.475361
970,1.428533,0.024673,1079930.387534,0.000000,662296.120525,686680.771158,-198228.162325,705674.475361
971,1.429130,0.027169,1068303.932730,0.000000,662296.120525,686680.771158,-220338.188278,705674.475361
972,1.430535,-0.012212,1285923.582876,0.000000,662296.120525,686680.771158,373655.352815,705674.475361
973,1.431205,0.003408,1194865.301559,0.000000,662296.120525,686680.771158,-105536.427040,705674.475361
974,1.436501,0.025882,1080607.587575,0.000000,662296.120525,686680.771158,257748.875690,705674.475361
975,1.443789,-0.002743,1241272.857995,0.000000,662296.120525,686680.771158,95875.100481,705674.475361
976,1.450053,-0.010926,1295548.681238,0.000000,662296.120525,686680.771158,216580.577760,705674.475361
977,1.458323,-0.000521,1241119.489773,0.000000,662296.120525,686680.771158,317334.178491,705674.475361
978,1.459857,0.014993,1155911.129135,0.000000,662296.120525,686680.771158,93066.516331,705674.475361
979,1.463009,0.005706,1209593.947399,0.000000,662296.120525,686680.771158,719662.248834,705674.475361
980,1.477033,0.009696,1199444.554197,0.000000,662296.120525,686680.771158,431206.306481,705674.475361
981,1.477546,0.025548,1116243.741186,0.000000,662296.120525,686680.771158,28094.052002,705674.475361
982,1.496961,0.012990,1198447.681356,0.000000,662296.120525,686680.771158,700554.069279,705674.475361
983,1.514749,-0.003821,1310222.049751,0.000000,662296.120525,686680.771158,-789844.959929,705674.475361
984,1.531635,-0.021788,1436192.468623,0.000000,662296.120525,686680.771158,375422.384829,705674.475361
985,1.537408,0.024354,1172202.077031,0.000000,662296.120525,686680.771158,726584.821569,705674.475361
986,1.540587,-0.010664,1374569.679881,0.000000,662296.120525,686680.771158,-278808.398505,705674.475361
987,1.549540,0.011844,1249951.843110,0.000000,662296.120525,686680.771158,-789844.731861,705674.475361
988,1.556394,-0.010031,1384729.826001,0.000000,662296.120525,686680.771158,-1045391.667475,705674.475361
989,1.566972,0.019319,1223738.557790,0.000000,662296.120525,686680.771158,-479801.226462,705674.475361
990,1.586541,0.008083,1303257.255314,0.000000,662296.120525,686680.771158,424077.425111,705674.475361
991,1.600861,-0.025837,1524531.442354,0.000000,662296.120525,686680.771158,451670.242077,705674.475361
992,1.634436,0.003891,1369409.757019,0.000000,662296.120525,686680.771158,1469514.633905,705674.475361
993,1.646713,0.012437,1330258.471386,0.000000,662296.120525,686680.771158,-224778.629556,705674.475361
994,1.675465,-0.005631,1463077.380696,0.000000,662296.120525,686680.771158,-351933.214680,705674.475361
995,1.685566,0.006312,1399615.534550,0.000000,662296.120525,686680.771158,13157.763985,705674.475361
996,1.737594,0.017164,1381246.223745,0.000000,662296.120525,686680.771158,-354820.708484,705674.475361
997,1.784438,0.010907,1458142.116503,0.000000,662296.120525,686680.771158,-219932.957742,705674.475361
998,1.852407,0.020097,1462604.502928,0.000000,662296.120525,686680.771158,-134876.754594,705674.475361
999,2.131420,-0.007637,1878104.849813,0.000000,662296.120525,686680.771158,-1052240.114024,705674.475361
