#Sample,Regressor_0_USD,Regressor_1_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
813,1.101984,0.031434,849887.230177,0.000000,653156.605559,686680.771158,-138117.254450,705674.475361
814,1.102953,0.007937,911408.128168,0.000000,653156.605559,686680.771158,-281061.349364,705674.475361
815,1.104087,0.004182,921539.013498,0.000000,653156.605559,686680.771158,295556.112331,705674.475361
816,1.104441,0.024887,869083.529124,0.000000,653156.605559,686680.771158,-154258.716248,705674.475361
817,1.105773,0.018349,887030.934270,0.000000,653156.605559,686680.771158,-67374.767147,705674.475361
818,1.106636,0.021964,878323.462193,0.000000,653156.605559,686680.771158,190903.498748,705674.475361
819,1.109138,0.006054,920429.150911,0.000000,653156.605559,686680.771158,8027.310156,705674.475361
820,1.109941,0.028512,863624.711410,0.000000,653156.605559,686680.771158,-227461.646562,705674.475361
821,1.110153,0.007503,917545.487598,0.000000,653156.605559,686680.771158,-660987.945533,705674.475361
822,1.110641,0.009704,912403.042757,0.000000,653156.605559,686680.771158,-221639.728796,705674.475361
823,1.112774,0.026861,870064.304897,0.000000,653156.605559,686680.771158,-416340.673150,705674.475361
824,1.113800,0.040508,834340.422499,0.000000,653156.605559,686680.771158,324445.453872,705674.475361
825,1.113988,0.009802,914513.674111,0.000000,653156.605559,686680.771158,359860.378849,705674.475361
826,1.115251,0.006695,923103.901071,0.000000,653156.605559,686680.771158,-446410.279558,705674.475361
827,1.115287,0.001340,936255.680779,0.000000,653156.605559,686680.771158,122727.473354,705674.475361
828,1.115949,0.001042,937434.678124,0.000000,653156.605559,686680.771158,-864055.601519,705674.475361
829,1.116883,0.006868,923811.927022,0.000000,653156.605559,686680.771158,314849.063998,705674.475361
830,1.117351,0.040291,837658.127144,0.000000,653156.605559,686680.771158,-194295.015153,705674.475361
831,1.120994,0.003779,934231.564816,0.000000,653156.605559,686680.771158,-32259.619716,705674.475361
832,1.121392,0.029574,869318.776346,0.000000,653156.605559,686680.771158,12464.654982,705674.475361
833,1.123137,0.026492,878638.718652,0.000000,653156.605559,686680.771158,-240002.822777,705674.475361
834,1.124825,0.027450,877386.020315,0.000000,653156.605559,686680.771158,-285299.795799,705674.475361
835,1.124996,0.007749,927269.698073,0.000000,653156.605559,686680.771158,98688.778899,705674.475361
836,1.129695,0.043065,839573.201148,0.000000,653156.605559,686680.771158,780448.229928,705674.475361
837,1.131023,0.033650,865738.732186,801822.180160,653156.605559,686680.771158,597742.220770,705674.475361
838,1.131934,-0.007543,968736.545108,0.000000,653156.605559,686680.771158,306143.845915,705674.475361
839,1.132321,0.010171,926390.583211,0.000000,653156.605559,686680.771158,625468.875167,705674.475361
840,1.135453,0.028513,882387.898106,803739.424727,653156.605559,686680.771158,-807502.520046,705674.475361
841,1.136076,0.036444,862124.196439,0.000000,653156.605559,686680.771158,200194.620166,705674.475361
842,1.136255,0.024089,894318.732778,0.000000,653156.605559,686680.771158,-413953.755143,705674.475361
843,1.137584,0.022432,899482.372014,0.000000,653156.605559,686680.771158,-491719.843067,705674.475361
844,1.138208,0.006458,939513.102661,0.000000,653156.605559,686680.771158,529064.975491,705674.475361
845,1.138525,0.006127,940533.003183,0.000000,653156.605559,686680.771158,-221198.297447,705674.475361
846,1.140008,0.003588,947670.824213,0.000000,653156.605559,686680.771158,547840.183025,705674.475361
847,1.143963,0.004597,947924.719630,0.000000,653156.605559,686680.771158,-113556.198569,705674.475361
848,1.144253,0.021331,907002.075390,0.000000,653156.605559,686680.771158,450280.242020,705674.475361
849,1.146628,0.023145,904119.713815,0.000000,653156.605559,686680.771158,-199865.647170,705674.475361
850,1.148468,0.042265,855944.111769,0.000000,653156.605559,686680.771158,691300.191518,705674.475361
851,1.148863,0.051450,831430.144363,0.000000,653156.605559,686680.771158,235553.228004,705674.475361
852,1.150387,0.012478,933211.922970,0.000000,653156.605559,686680.771158,421177.327004,705674.475361
853,1.151095,0.003957,954273.573209,0.000000,653156.605559,686680.771158,351177.154371,705674.475361
854,1.151363,0.031541,886139.132644,0.000000,653156.605559,686680.771158,9193.529720,705674.475361
855,1.151740,-0.003245,971747.542381,0.000000,653156.605559,686680.771158,296252.162045,705674.475361
856,1.151961,0.013108,932757.427915,0.000000,653156.605559,686680.771158,102011.551590,705674.475361
857,1.152921,0.022498,910200.373581,0.000000,653156.605559,686680.771158,-318745.102763,705674.475361
858,1.154051,0.012426,935858.121446,0.000000,653156.605559,686680.771158,-199284.407324,705674.475361
859,1.154642,0.000633,964542.609480,812067.167350,653156.605559,686680.771158,-505167.854298,705674.475361
860,1.155188,0.001641,962523.375667,0.000000,653156.605559,686680.771158,133623.554311,705674.475361
861,1.159335,0.020744,919074.879605,0.000000,653156.605559,686680.771158,409989.787155,705674.475361
862,1.163340,-0.009900,994751.753835,0.000000,653156.605559,686680.771158,938115.573544,705674.475361
863,1.165464,0.053346,839021.014016,0.000000,653156.605559,686680.771158,-20617.342968,705674.475361
864,1.166128,0.010738,948174.489314,0.000000,653156.605559,686680.771158,-579210.895073,705674.475361
865,1.166913,0.003430,966103.670038,0.000000,653156.605559,686680.771158,-263242.237056,705674.475361
866,1.167013,0.029008,903818.729199,817454.167046,653156.605559,686680.771158,-207705.557133,705674.475361
867,1.168885,0.009257,953585.492486,0.000000,653156.605559,686680.771158,-931779.202891,705674.475361
868,1.170322,0.002410,970764.839526,0.000000,653156.605559,686680.771158,-394554.966506,705674.475361
869,1.172234,0.011403,950707.964669,0.000000,653156.605559,686680.771158,-135935.907969,705674.475361
870,1.174070,0.008006,960046.969873,0.000000,653156.605559,686680.771158,459324.858812,705674.475361
871,1.176499,0.029434,909466.583205,0.000000,653156.605559,686680.771158,183069.622537,705674.475361
872,1.178307,0.011055,955631.876964,0.000000,653156.605559,686680.771158,-415163.772066,705674.475361
873,1.178363,-0.012547,1010392.706853,0.000000,653156.605559,686680.771158,616399.002829,705674.475361
874,1.179654,-0.001563,986143.147920,0.000000,653156.605559,686680.771158,-1089108.448955,705674.475361
875,1.179816,-0.012234,1010608.815159,0.000000,653156.605559,686680.771158,708293.071650,705674.475361
876,1.181257,0.031981,906438.604234,0.000000,653156.605559,686680.771158,411540.435309,705674.475361
877,1.181720,-0.010345,1007554.363103,0.000000,653156.605559,686680.771158,80672.046398,705674.475361
878,1.182150,0.046065,870964.522523,0.000000,653156.605559,686680.771158,-433631.628746,705674.475361
879,1.183899,0.016472,946424.624218,0.000000,653156.605559,686680.771158,-611854.831380,705674.475361
880,1.184047,0.015989,947688.100417,0.000000,653156.605559,686680.771158,-9966.553662,705674.475361
881,1.186133,0.015098,951239.082143,0.000000,653156.605559,686680.771158,-99267.350198,705674.475361
882,1.186450,0.032614,908522.821785,0.000000,653156.605559,686680.771158,626252.230472,705674.475361
883,1.187118,-0.007130,1003715.843182,0.000000,653156.605559,686680.771158,73533.649233,705674.475361
884,1.188758,0.030000,916677.523849,0.000000,653156.605559,686680.771158,-537206.059802,705674.475361
885,1.188861,0.010313,964452.841649,0.000000,653156.605559,686680.771158,15508.227830,705674.475361
886,1.190031,0.037918,897684.760502,0.000000,653156.605559,686680.771158,-35765.062250,705674.475361
887,1.192850,-0.008674,1010862.165280,0.000000,653156.605559,686680.771158,63522.564573,705674.475361
888,1.193997,0.001225,989036.080168,0.000000,653156.605559,686680.771158,289012.226322,705674.475361
889,1.194210,0.010029,968677.471661,829345.197085,653156.605559,686680.771158,-526480.032893,705674.475361
890,1.194253,0.031827,915982.622160,0.000000,653156.605559,686680.771158,-114799.334162,705674.475361
891,1.196163,-0.002482,998936.306132,0.000000,653156.605559,686680.771158,180756.221057,705674.475361
892,1.196190,0.005843,979774.197795,0.000000,653156.605559,686680.771158,-100386.752362,705674.475361
893,1.200023,-0.014096,1027508.189364,0.000000,653156.605559,686680.771158,281955.955047,705674.475361
894,1.201322,0.034226,914970.013869,0.000000,653156.605559,686680.771158,-352114.472864,705674.475361
895,1.201668,0.022448,944088.550359,0.000000,653156.605559,686680.771158,-304939.729273,705674.475361
896,1.202760,-0.020291,1042844.982142,0.000000,653156.605559,686680.771158,592175.635495,705674.475361
897,1.204753,0.016680,959977.577392,0.000000,653156.605559,686680.771158,114288.859198,705674.475361
898,1.206635,0.023992,943738.165008,0.000000,653156.605559,686680.771158,236411.870486,705674.475361
899,1.207474,0.035394,916376.328505,0.000000,653156.605559,686680.771158,-3523.491352,705674.475361
900,1.209656,0.027217,937988.563746,0.000000,653156.605559,686680.771158,1088481.856277,705674.475361
901,1.212212,0.028695,936144.370881,0.000000,653156.605559,686680.771158,628016.661864,705674.475361
902,1.212416,0.020494,956039.387249,0.000000,653156.605559,686680.771158,165426.393845,705674.475361
903,1.214570,0.023722,949770.816716,0.000000,653156.605559,686680.771158,274786.769643,705674.475361
904,1.216555,0.008711,986427.522761,0.000000,653156.605559,686680.771158,-180878.249002,705674.475361
905,1.217246,-0.006962,1022434.822094,0.000000,653156.605559,686680.771158,309508.559719,705674.475361
906,1.217358,0.022157,955396.456948,0.000000,653156.605559,686680.771158,339312.392544,705674.475361
907,1.217623,0.027337,943137.615337,0.000000,653156.605559,686680.771158,189139.705620,705674.475361
908,1.218445,0.002031,1002954.808746,0.000000,653156.605559,686680.771158,-950159.495501,705674.475361
909,1.218900,0.038455,916770.424724,0.000000,653156.605559,686680.771158,82503.464720,705674.475361
910,1.221444,-0.021656,1057235.818898,0.000000,653156.605559,686680.771158,-432601.927401,705674.475361
911,1.226591,0.003993,1003712.774176,0.000000,653156.605559,686680.771158,-344046.475947,705674.475361
912,1.232259,0.010991,991370.944963,0.000000,653156.605559,686680.771158,-159069.542900,705674.475361
913,1.233019,0.013384,986349.248084,846430.616742,653156.605559,686680.771158,-147902.806836,705674.475361
914,1.234955,-0.020077,1062027.298757,0.000000,653156.605559,686680.771158,488307.767666,705674.475361
915,1.234965,0.004697,1007464.056194,0.000000,653156.605559,686680.771158,-89007.652204,705674.475361
916,1.236145,0.011319,993133.280984,0.000000,653156.605559,686680.771158,-296673.457368,705674.475361
917,1.240110,0.031929,947343.252384,0.000000,653156.605559,686680.771158,29984.058090,705674.475361
918,1.240615,0.010077,998858.568396,0.000000,653156.605559,686680.771158,95981.266375,705674.475361
919,1.240717,0.021878,971625.275553,0.000000,653156.605559,686680.771158,570107.437276,705674.475361
920,1.241837,0.002265,1017298.984266,0.000000,653156.605559,686680.771158,-191120.678376,705674.475361
921,1.242147,-0.001560,1026025.283190,0.000000,653156.605559,686680.771158,-568357.629098,705674.475361
922,1.244289,0.034630,943670.803200,0.000000,653156.605559,686680.771158,-307715.112077,705674.475361
923,1.245141,0.019802,979385.780718,0.000000,653156.605559,686680.771158,158677.572848,705674.475361
924,1.249237,-0.002846,1033294.932148,0.000000,653156.605559,686680.771158,336010.929978,705674.475361
925,1.250426,0.036018,944492.117884,0.000000,653156.605559,686680.771158,84192.881719,705674.475361
926,1.250989,0.034914,947535.914769,854394.807796,653156.605559,686680.771158,226430.350168,705674.475361
927,1.251467,0.005502,1016123.479797,0.000000,653156.605559,686680.771158,-845428.390447,705674.475361
928,1.252885,0.016406,992283.972014,0.000000,653156.605559,686680.771158,-387988.562575,705674.475361
929,1.260294,-0.014921,1066274.337356,0.000000,653156.605559,686680.771158,1065552.698381,705674.475361
930,1.261662,0.003198,1027670.528946,859142.878096,653156.605559,686680.771158,276192.627971,705674.475361
931,1.267022,-0.003382,1045457.914398,0.000000,653156.605559,686680.771158,-477414.193885,705674.475361
932,1.271205,0.028321,976648.425360,0.000000,653156.605559,686680.771158,-603708.659867,705674.475361
933,1.273029,-0.014613,1073262.664831,0.000000,653156.605559,686680.771158,15308.145536,705674.475361
934,1.284370,-0.017288,1085658.683681,0.000000,653156.605559,686680.771158,7496.680791,705674.475361
935,1.284737,0.042904,951182.021579,0.000000,653156.605559,686680.771158,512696.951758,705674.475361
936,1.285163,0.001961,1044953.509682,0.000000,653156.605559,686680.771158,325785.771779,705674.475361
937,1.292494,0.027565,992285.648669,0.000000,653156.605559,686680.771158,229889.335883,705674.475361
938,1.295157,-0.002668,1061067.806743,0.000000,653156.605559,686680.771158,-690624.262616,705674.475361
939,1.300020,0.021677,1010512.787602,0.000000,653156.605559,686680.771158,-317202.837864,705674.475361
940,1.301966,0.007466,1043271.910449,0.000000,653156.605559,686680.771158,-293039.993001,705674.475361
941,1.302527,0.028142,997440.895211,0.000000,653156.605559,686680.771158,-441997.081203,705674.475361
942,1.305436,0.004914,1050954.639067,0.000000,653156.605559,686680.771158,-95878.738219,705674.475361
943,1.311535,-0.011349,1089253.555930,0.000000,653156.605559,686680.771158,316260.134925,705674.475361
944,1.313169,0.014300,1035207.355992,0.000000,653156.605559,686680.771158,724533.359707,705674.475361
945,1.322236,0.002434,1066485.180813,0.000000,653156.605559,686680.771158,-297964.786542,705674.475361
946,1.325753,-0.006366,1087207.807305,0.000000,653156.605559,686680.771158,154527.856203,705674.475361
947,1.326131,0.003772,1065969.010343,0.000000,653156.605559,686680.771158,34436.449405,705674.475361
948,1.329215,-0.005527,1087492.623148,0.000000,653156.605559,686680.771158,-495844.812930,705674.475361
949,1.334501,0.023019,1029226.123516,0.000000,653156.605559,686680.771158,-64918.678425,705674.475361
950,1.344068,0.013794,1055292.787976,0.000000,653156.605559,686680.771158,-39989.970833,705674.475361
951,1.359074,0.009872,1072751.046444,0.000000,653156.605559,686680.771158,-529076.102858,705674.475361
952,1.372577,0.019324,1060685.009089,0.000000,653156.605559,686680.771158,140593.839811,705674.475361
953,1.373608,0.022780,1053861.271359,0.000000,653156.605559,686680.771158,147988.040378,705674.475361
954,1.382946,0.012376,1081684.577335,0.000000,653156.605559,686680.771158,-666008.655923,705674.475361
955,1.383752,0.017402,1071525.934767,0.000000,653156.605559,686680.771158,395285.090278,705674.475361
956,1.384037,0.043208,1015330.702932,0.000000,653156.605559,686680.771158,-376343.052545,705674.475361
957,1.389311,0.011147,1088035.496747,0.000000,653156.605559,686680.771158,-172689.793195,705674.475361
958,1.389347,0.005261,1100315.921060,0.000000,653156.605559,686680.771158,50303.346401,705674.475361
959,1.390938,0.021834,1066393.260435,0.000000,653156.605559,686680.771158,408391.639870,705674.475361
960,1.391786,0.021783,1067012.662499,0.000000,653156.605559,686680.771158,231813.072737,705674.475361
961,1.393950,0.006674,1100076.947303,0.000000,653156.605559,686680.771158,-240702.065162,705674.475361
962,1.395072,0.014978,1083400.641128,0.000000,653156.605559,686680.771158,56664.063314,705674.475361
963,1.396407,0.016969,1079997.810981,0.000000,653156.605559,686680.771158,304194.692416,705674.475361
964,1.402086,0.009793,1098362.685115,0.000000,653156.605559,686680.771158,611190.946184,705674.475361
965,1.402841,0.025743,1065205.799894,0.000000,653156.605559,686680.771158,-339180.227879,705674.475361
966,1.408820,0.019450,1082141.124313,0.000000,653156.605559,686680.771158,-621342.248302,705674.475361
967,1.410099,0.042720,1032761.364232,0.000000,653156.605559,686680.771158,-482702.668124,705674.475361
968,1.413276,0.005198,1114324.198914,0.000000,653156.605559,686680.771158,397915.637787,705674.475361
969,1.422845,0.028465,1071421.725408,933729.656943,653156.605559,686680.771158,728183.317045,705674.475361
970,1.428533,0.024673,1082837.184718,0.000000,653156.605559,686680.771158,-198228.162325,705674.475361
971,1.429130,0.027169,1077927.528247,0.000000,653156.605559,686680.771158,-220338.188278,705674.475361
972,1.430535,-0.012212,1158984.640819,0.000000,653156.605559,686680.771158,373655.352815,705674.475361
973,1.431205,0.003408,1128230.001405,0.000000,653156.605559,686680.771158,-105536.427040,705674.475361
974,1.436501,0.025882,1085015.706725,0.000000,653156.605559,686680.771158,257748.875690,705674.475361
975,1.443789,-0.002743,1147652.835908,0.000000,653156.605559,686680.771158,95875.100481,705674.475361
976,1.450053,-0.010926,1167242.044003,0.000000,653156.605559,686680.771158,216580.577760,705674.475361
977,1.458323,-0.000521,1151366.390119,0.000000,653156.605559,686680.771158,317334.178491,705674.475361
978,1.459857,0.014993,1121114.056152,0.000000,653156.605559,686680.771158,93066.516331,705674.475361
979,1.463009,0.005706,1141612.577774,0.000000,653156.605559,686680.771158,719662.248834,705674.475361
980,1.477033,0.009696,1141534.920513,0.000000,653156.605559,686680.771158,431206.306481,705674.475361
981,1.477546,0.025548,1109729.461997,0.000000,653156.605559,686680.771158,28094.052002,705674.475361
982,1.496961,0.012990,1146158.664962,0.000000,653156.605559,686680.771158,700554.069279,705674.475361
983,1.514749,-0.003821,1188763.819114,0.000000,653156.605559,686680.771158,-789844.959929,705674.475361
984,1.531635,-0.021788,1231563.206428,0.000000,653156.605559,686680.771158,375422.384829,705674.475361
985,1.537408,0.024354,1146223.409526,0.000000,653156.605559,686680.771158,726584.821569,705674.475361
986,1.540587,-0.010664,1215539.613093,0.000000,653156.605559,686680.771158,-278808.398505,705674.475361
987,1.549540,0.011844,1177470.925009,0.000000,653156.605559,686680.771158,-789844.731861,705674.475361
988,1.556394,-0.010031,1222682.289584,0.000000,653156.605559,686680.771158,-1045391.667475,705674.475361
989,1.566972,0.019319,1172497.218888,0.000000,653156.605559,686680.771158,-479801.226462,705674.475361
990,1.586541,0.008083,1204617.163500,0.000000,653156.605559,686680.771158,424077.425111,705674.475361
991,1.600861,-0.025837,1274408.697209,0.000000,653156.605559,686680.771158,451670.242077,705674.475361
992,1.634436,0.003891,1237630.058049,0.000000,653156.605559,686680.771158,1469514.633905,705674.475361
993,1.646713,0.012437,1228226.071392,0.000000,653156.605559,686680.771158,-224778.629556,705674.475361
994,1.675465,-0.005631,1275863.836000,0.000000,653156.605559,686680.771158,-351933.214680,705674.475361
995,1.685566,0.006312,1259508.172312,0.000000,653156.605559,686680.771158,13157.763985,705674.475361
996,1.737594,0.017164,1266379.835568,0.000000,653156.605559,686680.771158,-354820.708484,705674.475361
997,1.784438,0.010907,1300922.901019,0.000000,653156.605559,686680.771158,-219932.957742,705674.475361
998,1.852407,0.020097,1318260.176840,0.000000,653156.605559,686680.771158,-134876.754594,705674.475361
999,2.131420,-0.007637,1490834.217502,0.000000,653156.605559,686680.771158,-1052240.114024,705674.475361
